"sampleIndex","capturedAtUtc","elapsedSeconds","processCount","treeWorkingSetBytes","treePrivateBytes","pid","parentPid","name","startTimeUtcTicks","processCpuSeconds","processWorkingSetBytes","processPrivateBytes"
"26","2026-09-03T07:48:13.6580967Z","33,4103379","7","412680192","335069184","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"26","2026-09-03T07:48:13.6580967Z","33,4103379","7","412680192","335069184","7972","17972","narro.exe","639240180863270912","3,0625","34103296","63336448"
"26","2026-09-03T07:48:13.6580967Z","33,4103379","7","412680192","335069184","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","77733888","35336192"
"26","2026-09-03T07:48:13.6580967Z","33,4103379","7","412680192","335069184","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117821440","93138944"
"26","2026-09-03T07:48:13.6580967Z","33,4103379","7","412680192","335069184","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37179392","13332480"
"26","2026-09-03T07:48:13.6580967Z","33,4103379","7","412680192","335069184","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113418240","117211136"
"26","2026-09-03T07:48:13.6580967Z","33,4103379","7","412680192","335069184","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"27","2026-09-03T07:48:14.9309085Z","34,7920758","7","412684288","335069184","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"27","2026-09-03T07:48:14.9309085Z","34,7920758","7","412684288","335069184","7972","17972","narro.exe","639240180863270912","3,0625","34103296","63336448"
"27","2026-09-03T07:48:14.9309085Z","34,7920758","7","412684288","335069184","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","77733888","35336192"
"27","2026-09-03T07:48:14.9309085Z","34,7920758","7","412684288","335069184","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117821440","93138944"
"27","2026-09-03T07:48:14.9309085Z","34,7920758","7","412684288","335069184","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13332480"
"27","2026-09-03T07:48:14.9309085Z","34,7920758","7","412684288","335069184","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113418240","117211136"
"27","2026-09-03T07:48:14.9309085Z","34,7920758","7","412684288","335069184","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"28","2026-09-03T07:48:16.2532137Z","36,0712899","7","412684288","335069184","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"28","2026-09-03T07:48:16.2532137Z","36,0712899","7","412684288","335069184","7972","17972","narro.exe","639240180863270912","3,0625","34103296","63336448"
"28","2026-09-03T07:48:16.2532137Z","36,0712899","7","412684288","335069184","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","77733888","35336192"
"28","2026-09-03T07:48:16.2532137Z","36,0712899","7","412684288","335069184","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117821440","93138944"
"28","2026-09-03T07:48:16.2532137Z","36,0712899","7","412684288","335069184","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13332480"
"28","2026-09-03T07:48:16.2532137Z","36,0712899","7","412684288","335069184","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113418240","117211136"
"28","2026-09-03T07:48:16.2532137Z","36,0712899","7","412684288","335069184","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"29","2026-09-03T07:48:17.5494150Z","37,3805194","7","412684288","335069184","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"29","2026-09-03T07:48:17.5494150Z","37,3805194","7","412684288","335069184","7972","17972","narro.exe","639240180863270912","3,0625","34103296","63336448"
"29","2026-09-03T07:48:17.5494150Z","37,3805194","7","412684288","335069184","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","77733888","35336192"
"29","2026-09-03T07:48:17.5494150Z","37,3805194","7","412684288","335069184","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117821440","93138944"
"29","2026-09-03T07:48:17.5494150Z","37,3805194","7","412684288","335069184","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13332480"
"29","2026-09-03T07:48:17.5494150Z","37,3805194","7","412684288","335069184","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113418240","117211136"
"29","2026-09-03T07:48:17.5494150Z","37,3805194","7","412684288","335069184","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"30","2026-09-03T07:48:18.8670531Z","38,6843743","7","412684288","335069184","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"30","2026-09-03T07:48:18.8670531Z","38,6843743","7","412684288","335069184","7972","17972","narro.exe","639240180863270912","3,0625","34103296","63336448"
"30","2026-09-03T07:48:18.8670531Z","38,6843743","7","412684288","335069184","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","77733888","35336192"
"30","2026-09-03T07:48:18.8670531Z","38,6843743","7","412684288","335069184","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117821440","93138944"
"30","2026-09-03T07:48:18.8670531Z","38,6843743","7","412684288","335069184","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13332480"
"30","2026-09-03T07:48:18.8670531Z","38,6843743","7","412684288","335069184","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113418240","117211136"
"30","2026-09-03T07:48:18.8670531Z","38,6843743","7","412684288","335069184","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"31","2026-09-03T07:48:20.1882345Z","40,0000866","7","412684288","335069184","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"31","2026-09-03T07:48:20.1882345Z","40,0000866","7","412684288","335069184","7972","17972","narro.exe","639240180863270912","3,0625","34103296","63336448"
"31","2026-09-03T07:48:20.1882345Z","40,0000866","7","412684288","335069184","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","77733888","35336192"
"31","2026-09-03T07:48:20.1882345Z","40,0000866","7","412684288","335069184","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117821440","93138944"
"31","2026-09-03T07:48:20.1882345Z","40,0000866","7","412684288","335069184","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13332480"
"31","2026-09-03T07:48:20.1882345Z","40,0000866","7","412684288","335069184","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113418240","117211136"
"31","2026-09-03T07:48:20.1882345Z","40,0000866","7","412684288","335069184","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"32","2026-09-03T07:48:21.5037192Z","41,3207133","7","421203968","353804288","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"32","2026-09-03T07:48:21.5037192Z","41,3207133","7","421203968","353804288","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"32","2026-09-03T07:48:21.5037192Z","41,3207133","7","421203968","353804288","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77729792","35295232"
"32","2026-09-03T07:48:21.5037192Z","41,3207133","7","421203968","353804288","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"32","2026-09-03T07:48:21.5037192Z","41,3207133","7","421203968","353804288","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13332480"
"32","2026-09-03T07:48:21.5037192Z","41,3207133","7","421203968","353804288","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121933824","135987200"
"32","2026-09-03T07:48:21.5037192Z","41,3207133","7","421203968","353804288","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"33","2026-09-03T07:48:22.8609021Z","42,6438363","7","421216256","353832960","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"33","2026-09-03T07:48:22.8609021Z","42,6438363","7","421216256","353832960","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"33","2026-09-03T07:48:22.8609021Z","42,6438363","7","421216256","353832960","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77729792","35295232"
"33","2026-09-03T07:48:22.8609021Z","42,6438363","7","421216256","353832960","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"33","2026-09-03T07:48:22.8609021Z","42,6438363","7","421216256","353832960","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13332480"
"33","2026-09-03T07:48:22.8609021Z","42,6438363","7","421216256","353832960","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121946112","136015872"
"33","2026-09-03T07:48:22.8609021Z","42,6438363","7","421216256","353832960","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"34","2026-09-03T07:48:24.2781231Z","43,994277","7","421175296","353828864","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"34","2026-09-03T07:48:24.2781231Z","43,994277","7","421175296","353828864","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"34","2026-09-03T07:48:24.2781231Z","43,994277","7","421175296","353828864","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77709312","35295232"
"34","2026-09-03T07:48:24.2781231Z","43,994277","7","421175296","353828864","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"34","2026-09-03T07:48:24.2781231Z","43,994277","7","421175296","353828864","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13332480"
"34","2026-09-03T07:48:24.2781231Z","43,994277","7","421175296","353828864","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121925632","136011776"
"34","2026-09-03T07:48:24.2781231Z","43,994277","7","421175296","353828864","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"35","2026-09-03T07:48:25.6017172Z","45,4128905","7","421150720","353804288","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"35","2026-09-03T07:48:25.6017172Z","45,4128905","7","421150720","353804288","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"35","2026-09-03T07:48:25.6017172Z","45,4128905","7","421150720","353804288","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77709312","35295232"
"35","2026-09-03T07:48:25.6017172Z","45,4128905","7","421150720","353804288","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"35","2026-09-03T07:48:25.6017172Z","45,4128905","7","421150720","353804288","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13332480"
"35","2026-09-03T07:48:25.6017172Z","45,4128905","7","421150720","353804288","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121901056","135987200"
"35","2026-09-03T07:48:25.6017172Z","45,4128905","7","421150720","353804288","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"36","2026-09-03T07:48:26.9237286Z","46,7396511","7","421150720","353804288","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"36","2026-09-03T07:48:26.9237286Z","46,7396511","7","421150720","353804288","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"36","2026-09-03T07:48:26.9237286Z","46,7396511","7","421150720","353804288","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77709312","35295232"
"36","2026-09-03T07:48:26.9237286Z","46,7396511","7","421150720","353804288","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"36","2026-09-03T07:48:26.9237286Z","46,7396511","7","421150720","353804288","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13332480"
"36","2026-09-03T07:48:26.9237286Z","46,7396511","7","421150720","353804288","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121901056","135987200"
"36","2026-09-03T07:48:26.9237286Z","46,7396511","7","421150720","353804288","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"37","2026-09-03T07:48:28.2169057Z","48,0524422","7","421150720","353808384","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"37","2026-09-03T07:48:28.2169057Z","48,0524422","7","421150720","353808384","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"37","2026-09-03T07:48:28.2169057Z","48,0524422","7","421150720","353808384","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77709312","35295232"
"37","2026-09-03T07:48:28.2169057Z","48,0524422","7","421150720","353808384","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"37","2026-09-03T07:48:28.2169057Z","48,0524422","7","421150720","353808384","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13336576"
"37","2026-09-03T07:48:28.2169057Z","48,0524422","7","421150720","353808384","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121901056","135987200"
"37","2026-09-03T07:48:28.2169057Z","48,0524422","7","421150720","353808384","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"38","2026-09-03T07:48:29.7482256Z","49,3506039","7","421150720","353808384","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"38","2026-09-03T07:48:29.7482256Z","49,3506039","7","421150720","353808384","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"38","2026-09-03T07:48:29.7482256Z","49,3506039","7","421150720","353808384","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77709312","35295232"
"38","2026-09-03T07:48:29.7482256Z","49,3506039","7","421150720","353808384","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"38","2026-09-03T07:48:29.7482256Z","49,3506039","7","421150720","353808384","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13336576"
"38","2026-09-03T07:48:29.7482256Z","49,3506039","7","421150720","353808384","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121901056","135987200"
"38","2026-09-03T07:48:29.7482256Z","49,3506039","7","421150720","353808384","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"39","2026-09-03T07:48:31.0761114Z","50,8833343","7","421150720","353808384","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"39","2026-09-03T07:48:31.0761114Z","50,8833343","7","421150720","353808384","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"39","2026-09-03T07:48:31.0761114Z","50,8833343","7","421150720","353808384","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77709312","35295232"
"39","2026-09-03T07:48:31.0761114Z","50,8833343","7","421150720","353808384","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"39","2026-09-03T07:48:31.0761114Z","50,8833343","7","421150720","353808384","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13336576"
"39","2026-09-03T07:48:31.0761114Z","50,8833343","7","421150720","353808384","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121901056","135987200"
"39","2026-09-03T07:48:31.0761114Z","50,8833343","7","421150720","353808384","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"40","2026-09-03T07:48:32.3922311Z","52,2030143","7","421150720","353808384","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"40","2026-09-03T07:48:32.3922311Z","52,2030143","7","421150720","353808384","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"40","2026-09-03T07:48:32.3922311Z","52,2030143","7","421150720","353808384","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77709312","35295232"
"40","2026-09-03T07:48:32.3922311Z","52,2030143","7","421150720","353808384","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"40","2026-09-03T07:48:32.3922311Z","52,2030143","7","421150720","353808384","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13336576"
"40","2026-09-03T07:48:32.3922311Z","52,2030143","7","421150720","353808384","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121901056","135987200"
"40","2026-09-03T07:48:32.3922311Z","52,2030143","7","421150720","353808384","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"41","2026-09-03T07:48:33.8103579Z","53,5322138","7","421150720","353808384","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"41","2026-09-03T07:48:33.8103579Z","53,5322138","7","421150720","353808384","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"41","2026-09-03T07:48:33.8103579Z","53,5322138","7","421150720","353808384","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77709312","35295232"
"41","2026-09-03T07:48:33.8103579Z","53,5322138","7","421150720","353808384","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"41","2026-09-03T07:48:33.8103579Z","53,5322138","7","421150720","353808384","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13336576"
"41","2026-09-03T07:48:33.8103579Z","53,5322138","7","421150720","353808384","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121901056","135987200"
"41","2026-09-03T07:48:33.8103579Z","53,5322138","7","421150720","353808384","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8912896"
"42","2026-09-03T07:48:35.1083055Z","54,9440378","7","421150720","353812480","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"42","2026-09-03T07:48:35.1083055Z","54,9440378","7","421150720","353812480","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"42","2026-09-03T07:48:35.1083055Z","54,9440378","7","421150720","353812480","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77709312","35295232"
"42","2026-09-03T07:48:35.1083055Z","54,9440378","7","421150720","353812480","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"42","2026-09-03T07:48:35.1083055Z","54,9440378","7","421150720","353812480","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13336576"
"42","2026-09-03T07:48:35.1083055Z","54,9440378","7","421150720","353812480","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121901056","135987200"
"42","2026-09-03T07:48:35.1083055Z","54,9440378","7","421150720","353812480","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8916992"
"43","2026-09-03T07:48:36.3730366Z","56,2369985","7","421150720","353812480","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"43","2026-09-03T07:48:36.3730366Z","56,2369985","7","421150720","353812480","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"43","2026-09-03T07:48:36.3730366Z","56,2369985","7","421150720","353812480","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77709312","35295232"
"43","2026-09-03T07:48:36.3730366Z","56,2369985","7","421150720","353812480","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"43","2026-09-03T07:48:36.3730366Z","56,2369985","7","421150720","353812480","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13336576"
"43","2026-09-03T07:48:36.3730366Z","56,2369985","7","421150720","353812480","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121901056","135987200"
"43","2026-09-03T07:48:36.3730366Z","56,2369985","7","421150720","353812480","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8916992"
"44","2026-09-03T07:48:37.6567243Z","57,5098571","7","421150720","353812480","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"44","2026-09-03T07:48:37.6567243Z","57,5098571","7","421150720","353812480","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"44","2026-09-03T07:48:37.6567243Z","57,5098571","7","421150720","353812480","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77709312","35295232"
"44","2026-09-03T07:48:37.6567243Z","57,5098571","7","421150720","353812480","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"44","2026-09-03T07:48:37.6567243Z","57,5098571","7","421150720","353812480","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13336576"
"44","2026-09-03T07:48:37.6567243Z","57,5098571","7","421150720","353812480","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121901056","135987200"
"44","2026-09-03T07:48:37.6567243Z","57,5098571","7","421150720","353812480","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8916992"
"45","2026-09-03T07:48:38.9459625Z","58,7858737","7","421150720","353812480","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"45","2026-09-03T07:48:38.9459625Z","58,7858737","7","421150720","353812480","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"45","2026-09-03T07:48:38.9459625Z","58,7858737","7","421150720","353812480","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77709312","35295232"
"45","2026-09-03T07:48:38.9459625Z","58,7858737","7","421150720","353812480","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"45","2026-09-03T07:48:38.9459625Z","58,7858737","7","421150720","353812480","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13336576"
"45","2026-09-03T07:48:38.9459625Z","58,7858737","7","421150720","353812480","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121901056","135987200"
"45","2026-09-03T07:48:38.9459625Z","58,7858737","7","421150720","353812480","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8916992"
"46","2026-09-03T07:48:40.2157257Z","60,0794959","7","421150720","353812480","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11907072","3801088"
"46","2026-09-03T07:48:40.2157257Z","60,0794959","7","421150720","353812480","7972","17972","narro.exe","639240180863270912","3,078125","34103296","63336448"
"46","2026-09-03T07:48:40.2157257Z","60,0794959","7","421150720","353812480","18612","19080","msedgewebview2.exe","639240180870815075","9,671875","77709312","35295232"
"46","2026-09-03T07:48:40.2157257Z","60,0794959","7","421150720","353812480","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117829632","93138944"
"46","2026-09-03T07:48:40.2157257Z","60,0794959","7","421150720","353812480","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37183488","13336576"
"46","2026-09-03T07:48:40.2157257Z","60,0794959","7","421150720","353812480","29708","19080","msedgewebview2.exe","639240180866977728","15,515625","121901056","135987200"
"46","2026-09-03T07:48:40.2157257Z","60,0794959","7","421150720","353812480","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20516864","8916992"
