"sampleIndex","capturedAtUtc","elapsedSeconds","processCount","treeWorkingSetBytes","treePrivateBytes","pid","parentPid","name","startTimeUtcTicks","processCpuSeconds","processWorkingSetBytes","processPrivateBytes"
"26","2026-09-03T07:46:02.6470322Z","32,820138","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"26","2026-09-03T07:46:02.6470322Z","32,820138","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"26","2026-09-03T07:46:02.6470322Z","32,820138","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"26","2026-09-03T07:46:02.6470322Z","32,820138","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"26","2026-09-03T07:46:02.6470322Z","32,820138","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"27","2026-09-03T07:46:03.8903274Z","34,0641084","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"27","2026-09-03T07:46:03.8903274Z","34,0641084","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"27","2026-09-03T07:46:03.8903274Z","34,0641084","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"27","2026-09-03T07:46:03.8903274Z","34,0641084","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"27","2026-09-03T07:46:03.8903274Z","34,0641084","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"27","2026-09-03T07:46:03.8903274Z","34,0641084","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"27","2026-09-03T07:46:03.8903274Z","34,0641084","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"28","2026-09-03T07:46:05.1409683Z","35,3152139","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"28","2026-09-03T07:46:05.1409683Z","35,3152139","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"28","2026-09-03T07:46:05.1409683Z","35,3152139","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"28","2026-09-03T07:46:05.1409683Z","35,3152139","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"28","2026-09-03T07:46:05.1409683Z","35,3152139","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"28","2026-09-03T07:46:05.1409683Z","35,3152139","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"28","2026-09-03T07:46:05.1409683Z","35,3152139","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"29","2026-09-03T07:46:06.3878348Z","36,5638398","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"29","2026-09-03T07:46:06.3878348Z","36,5638398","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"29","2026-09-03T07:46:06.3878348Z","36,5638398","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"29","2026-09-03T07:46:06.3878348Z","36,5638398","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"29","2026-09-03T07:46:06.3878348Z","36,5638398","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"29","2026-09-03T07:46:06.3878348Z","36,5638398","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"29","2026-09-03T07:46:06.3878348Z","36,5638398","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"30","2026-09-03T07:46:07.6303388Z","37,8048183","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"30","2026-09-03T07:46:07.6303388Z","37,8048183","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"30","2026-09-03T07:46:07.6303388Z","37,8048183","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"30","2026-09-03T07:46:07.6303388Z","37,8048183","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"30","2026-09-03T07:46:07.6303388Z","37,8048183","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"30","2026-09-03T07:46:07.6303388Z","37,8048183","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"30","2026-09-03T07:46:07.6303388Z","37,8048183","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"31","2026-09-03T07:46:08.8776968Z","39,0525929","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"31","2026-09-03T07:46:08.8776968Z","39,0525929","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"31","2026-09-03T07:46:08.8776968Z","39,0525929","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"31","2026-09-03T07:46:08.8776968Z","39,0525929","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"31","2026-09-03T07:46:08.8776968Z","39,0525929","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"31","2026-09-03T07:46:08.8776968Z","39,0525929","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"31","2026-09-03T07:46:08.8776968Z","39,0525929","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"32","2026-09-03T07:46:10.1291350Z","40,300221","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"32","2026-09-03T07:46:10.1291350Z","40,300221","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"32","2026-09-03T07:46:10.1291350Z","40,300221","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"32","2026-09-03T07:46:10.1291350Z","40,300221","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"32","2026-09-03T07:46:10.1291350Z","40,300221","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"32","2026-09-03T07:46:10.1291350Z","40,300221","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"32","2026-09-03T07:46:10.1291350Z","40,300221","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"33","2026-09-03T07:46:11.3768300Z","41,5542166","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"33","2026-09-03T07:46:11.3768300Z","41,5542166","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"33","2026-09-03T07:46:11.3768300Z","41,5542166","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"33","2026-09-03T07:46:11.3768300Z","41,5542166","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"33","2026-09-03T07:46:11.3768300Z","41,5542166","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"33","2026-09-03T07:46:11.3768300Z","41,5542166","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"33","2026-09-03T07:46:11.3768300Z","41,5542166","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"34","2026-09-03T07:46:12.6257759Z","42,7995765","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"34","2026-09-03T07:46:12.6257759Z","42,7995765","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"34","2026-09-03T07:46:12.6257759Z","42,7995765","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"34","2026-09-03T07:46:12.6257759Z","42,7995765","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"34","2026-09-03T07:46:12.6257759Z","42,7995765","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"34","2026-09-03T07:46:12.6257759Z","42,7995765","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"34","2026-09-03T07:46:12.6257759Z","42,7995765","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"35","2026-09-03T07:46:13.8678027Z","44,048023","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"35","2026-09-03T07:46:13.8678027Z","44,048023","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"35","2026-09-03T07:46:13.8678027Z","44,048023","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"35","2026-09-03T07:46:13.8678027Z","44,048023","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"35","2026-09-03T07:46:13.8678027Z","44,048023","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"35","2026-09-03T07:46:13.8678027Z","44,048023","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"35","2026-09-03T07:46:13.8678027Z","44,048023","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"36","2026-09-03T07:46:15.1110411Z","45,284886","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"36","2026-09-03T07:46:15.1110411Z","45,284886","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"36","2026-09-03T07:46:15.1110411Z","45,284886","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"36","2026-09-03T07:46:15.1110411Z","45,284886","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"36","2026-09-03T07:46:15.1110411Z","45,284886","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"36","2026-09-03T07:46:15.1110411Z","45,284886","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"36","2026-09-03T07:46:15.1110411Z","45,284886","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"37","2026-09-03T07:46:16.3612774Z","46,5355023","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"37","2026-09-03T07:46:16.3612774Z","46,5355023","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"37","2026-09-03T07:46:16.3612774Z","46,5355023","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"37","2026-09-03T07:46:16.3612774Z","46,5355023","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"37","2026-09-03T07:46:16.3612774Z","46,5355023","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"37","2026-09-03T07:46:16.3612774Z","46,5355023","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"37","2026-09-03T07:46:16.3612774Z","46,5355023","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"38","2026-09-03T07:46:17.6078696Z","47,7859363","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"38","2026-09-03T07:46:17.6078696Z","47,7859363","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"38","2026-09-03T07:46:17.6078696Z","47,7859363","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"38","2026-09-03T07:46:17.6078696Z","47,7859363","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"38","2026-09-03T07:46:17.6078696Z","47,7859363","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"38","2026-09-03T07:46:17.6078696Z","47,7859363","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"38","2026-09-03T07:46:17.6078696Z","47,7859363","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"39","2026-09-03T07:46:18.8767615Z","49,0381345","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"39","2026-09-03T07:46:18.8767615Z","49,0381345","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"39","2026-09-03T07:46:18.8767615Z","49,0381345","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"39","2026-09-03T07:46:18.8767615Z","49,0381345","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"39","2026-09-03T07:46:18.8767615Z","49,0381345","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"39","2026-09-03T07:46:18.8767615Z","49,0381345","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"39","2026-09-03T07:46:18.8767615Z","49,0381345","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"40","2026-09-03T07:46:20.1235518Z","50,2975393","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"40","2026-09-03T07:46:20.1235518Z","50,2975393","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"40","2026-09-03T07:46:20.1235518Z","50,2975393","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"40","2026-09-03T07:46:20.1235518Z","50,2975393","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"40","2026-09-03T07:46:20.1235518Z","50,2975393","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"40","2026-09-03T07:46:20.1235518Z","50,2975393","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"40","2026-09-03T07:46:20.1235518Z","50,2975393","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"41","2026-09-03T07:46:21.3713149Z","51,5405574","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"41","2026-09-03T07:46:21.3713149Z","51,5405574","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"41","2026-09-03T07:46:21.3713149Z","51,5405574","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"41","2026-09-03T07:46:21.3713149Z","51,5405574","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"41","2026-09-03T07:46:21.3713149Z","51,5405574","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"41","2026-09-03T07:46:21.3713149Z","51,5405574","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"41","2026-09-03T07:46:21.3713149Z","51,5405574","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"42","2026-09-03T07:46:22.6200969Z","52,790666","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"42","2026-09-03T07:46:22.6200969Z","52,790666","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"42","2026-09-03T07:46:22.6200969Z","52,790666","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"42","2026-09-03T07:46:22.6200969Z","52,790666","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"42","2026-09-03T07:46:22.6200969Z","52,790666","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"42","2026-09-03T07:46:22.6200969Z","52,790666","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"42","2026-09-03T07:46:22.6200969Z","52,790666","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"43","2026-09-03T07:46:23.8704864Z","54,0445792","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"43","2026-09-03T07:46:23.8704864Z","54,0445792","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"43","2026-09-03T07:46:23.8704864Z","54,0445792","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"43","2026-09-03T07:46:23.8704864Z","54,0445792","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"43","2026-09-03T07:46:23.8704864Z","54,0445792","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"43","2026-09-03T07:46:23.8704864Z","54,0445792","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"43","2026-09-03T07:46:23.8704864Z","54,0445792","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"44","2026-09-03T07:46:25.1128394Z","55,2944424","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"44","2026-09-03T07:46:25.1128394Z","55,2944424","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"44","2026-09-03T07:46:25.1128394Z","55,2944424","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"44","2026-09-03T07:46:25.1128394Z","55,2944424","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"44","2026-09-03T07:46:25.1128394Z","55,2944424","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"44","2026-09-03T07:46:25.1128394Z","55,2944424","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"44","2026-09-03T07:46:25.1128394Z","55,2944424","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"45","2026-09-03T07:46:26.3870440Z","56,5460683","7","412692480","334635008","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11894784","3801088"
"45","2026-09-03T07:46:26.3870440Z","56,5460683","7","412692480","334635008","7972","17972","narro.exe","639240180863270912","3,0625","33996800","63254528"
"45","2026-09-03T07:46:26.3870440Z","56,5460683","7","412692480","334635008","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78163968","35024896"
"45","2026-09-03T07:46:26.3870440Z","56,5460683","7","412692480","334635008","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117637120","93138944"
"45","2026-09-03T07:46:26.3870440Z","56,5460683","7","412692480","334635008","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37109760","13295616"
"45","2026-09-03T07:46:26.3870440Z","56,5460683","7","412692480","334635008","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113401856","117207040"
"45","2026-09-03T07:46:26.3870440Z","56,5460683","7","412692480","334635008","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20488192","8912896"
"46","2026-09-03T07:46:27.6383180Z","57,8163553","7","413061120","334938112","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11923456","3833856"
"46","2026-09-03T07:46:27.6383180Z","57,8163553","7","413061120","334938112","7972","17972","narro.exe","639240180863270912","3,0625","34058240","63348736"
"46","2026-09-03T07:46:27.6383180Z","57,8163553","7","413061120","334938112","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78200832","35074048"
"46","2026-09-03T07:46:27.6383180Z","57,8163553","7","413061120","334938112","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117800960","93179904"
"46","2026-09-03T07:46:27.6383180Z","57,8163553","7","413061120","334938112","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37134336","13328384"
"46","2026-09-03T07:46:27.6383180Z","57,8163553","7","413061120","334938112","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113418240","117211136"
"46","2026-09-03T07:46:27.6383180Z","57,8163553","7","413061120","334938112","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20525056","8962048"
"47","2026-09-03T07:46:28.8793961Z","59,057779","7","413114368","334974976","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11923456","3833856"
"47","2026-09-03T07:46:28.8793961Z","59,057779","7","413114368","334974976","7972","17972","narro.exe","639240180863270912","3,0625","34058240","63348736"
"47","2026-09-03T07:46:28.8793961Z","59,057779","7","413114368","334974976","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78200832","35074048"
"47","2026-09-03T07:46:28.8793961Z","59,057779","7","413114368","334974976","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","117854208","93216768"
"47","2026-09-03T07:46:28.8793961Z","59,057779","7","413114368","334974976","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37134336","13328384"
"47","2026-09-03T07:46:28.8793961Z","59,057779","7","413114368","334974976","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113418240","117211136"
"47","2026-09-03T07:46:28.8793961Z","59,057779","7","413114368","334974976","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20525056","8962048"
"48","2026-09-03T07:46:30.1256050Z","60,3046541","7","413700096","335540224","32","19080","msedgewebview2.exe","639240180865273593","0,03125","11923456","3833856"
"48","2026-09-03T07:46:30.1256050Z","60,3046541","7","413700096","335540224","7972","17972","narro.exe","639240180863270912","3,0625","34058240","63348736"
"48","2026-09-03T07:46:30.1256050Z","60,3046541","7","413700096","335540224","18612","19080","msedgewebview2.exe","639240180870815075","9,65625","78479360","35373056"
"48","2026-09-03T07:46:30.1256050Z","60,3046541","7","413700096","335540224","19080","7972","msedgewebview2.exe","639240180864534440","4,640625","118161408","93483008"
"48","2026-09-03T07:46:30.1256050Z","60,3046541","7","413700096","335540224","19332","19080","msedgewebview2.exe","639240180866980426","0,328125","37134336","13328384"
"48","2026-09-03T07:46:30.1256050Z","60,3046541","7","413700096","335540224","29708","19080","msedgewebview2.exe","639240180866977728","15,5","113418240","117211136"
"48","2026-09-03T07:46:30.1256050Z","60,3046541","7","413700096","335540224","30828","19080","msedgewebview2.exe","639240180867349830","0,140625","20525056","8962048"
